,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
165,0s9A4pUBLw68E76vY8LU9K,1,1,0.584,0.82,0.0481,0.761,0.0,0.218,-2.714,0.219,97.423,4,221000
166,0gzqZ9d1jIKo9psEIthwXe,11,0,0.389,0.536,0.0154,0.928,0.00134,0.2,-6.492,0.0589,136.258,4,248400
167,2WQAknZHrJAEQOFXe0F44P,7,1,0.275,0.605,0.188,0.609,0.0,0.0982,-7.063,0.0278,119.914,4,230333
168,1c1OBDn66AqL2NM0Wa0oCf,0,1,0.613,0.623,0.035,0.896,0.0,0.0941,-4.719,0.247,95.158,4,300933
169,7geboIcI8nUu3vYKLqP3Hf,10,1,0.663,0.424,0.145,0.583,0.0,0.107,-6.68,0.0295,203.422,4,234467
170,14DwbS9OjC4E5Ar91vE787,6,1,0.633,0.854,0.0554,0.768,0.0,0.041,-4.086,0.339,106.07,4,257067
171,6UPiQffjSYMceORrjJg0Fp,11,1,0.8,0.638,0.0507,0.822,2.44e-05,0.0908,-7.305,0.038,99.012,4,314160
172,2bkvE99fAUkYgOxvuxsPfc,4,0,0.204,0.709,0.24,0.449,0.0,0.134,-7.251,0.04,113.023,4,346467
173,3WyV8dr1Z9V3SRm1kvQvo0,7,1,0.302,0.442,0.0103,0.666,0.0,0.114,-5.573,0.0321,84.164,4,254987
174,6f67kjvFmXZTA47K8JNVBU,9,0,0.816,0.647,0.234,0.818,1.89e-05,0.216,-3.47,0.0647,180.019,4,183560
175,04ccQGJ1i8gL7JoeCPiJbv,7,1,0.617,0.499,0.00626,0.708,1.15e-05,0.0423,-7.029,0.0301,158.785,4,203067
176,1uMi5mWtY2HHiUwHl7S9p7,4,1,0.273,0.659,0.627,0.49,1.32e-06,0.134,-5.093,0.0273,131.081,5,215627
177,7sOqd1dVmfU5mgqrUtlqc5,6,1,0.659,0.42,0.068,0.463,0.0,0.119,-9.056,0.12,78.83,4,334000
178,3oW6SWwGqiZSPTiAp7ZQoH,7,1,0.542,0.595,0.246,0.653,0.0,0.264,-4.935,0.0265,128.93,4,241533
179,6j2aNuhJJUnRj6UHcvn5PI,11,1,0.586,0.933,0.0275,0.561,0.0,0.102,-5.961,0.122,139.976,4,254400
180,4tgeQrPu5xkrnwErym2JsJ,7,1,0.352,0.583,0.0405,0.652,0.000378,0.0781,-6.255,0.0244,97.469,4,249840
181,6JdffEHQyQHGfGg6tiRMan,7,1,0.328,0.439,0.474,0.665,1.56e-05,0.26,-7.671,0.0351,168.707,4,223467
182,5W3cjX2J3tjhG8zb6u0qHn,6,0,0.692,0.817,0.0427,0.716,0.00263,0.358,-8.898,0.144,123.474,4,224693
183,7bcMn7CmUm5QbJipo2gZnu,3,0,0.515,0.547,0.593,0.698,0.0,0.69,-7.803,0.125,157.978,4,251760
184,6glsMWIMIxQ4BedzLqGVi4,5,0,0.915,0.725,0.0281,0.64,0.0,0.099,-7.905,0.332,166.028,3,240027
185,4E7QLdfaaKpvTgrLGEls00,2,0,0.406,0.834,0.0732,0.481,0.0,0.0934,-7.824,0.188,89.849,4,285907
186,7LoKCvrUJf8AbpbbmFI5NX,7,1,0.313,0.491,0.00462,0.724,2.56e-06,0.133,-5.437,0.024,95.928,4,265907
187,2jYDJD3CVByOe08jplCn7Y,11,0,0.692,0.753,0.0392,0.745,0.00321,0.0664,-5.698,0.0312,97.919,4,298933
188,5bCxcsT08RAtM4AvK9Gryi,7,1,0.652,0.657,0.0728,0.647,0.00143,0.278,-10.293,0.268,96.846,4,321733
189,3Y8WRvVlQHMvtBwaV4TGlJ,7,1,0.149,0.555,0.147,0.638,2.31e-05,0.107,-5.555,0.0418,151.933,4,264240
190,3E8eSqBoqLs8ELbrK3NJHs,1,1,0.34,0.315,0.000142,0.829,0.00077,0.217,-4.117,0.0422,152.135,4,237347
191,0gmbgwZ8iqyMPmXefof8Yf,10,1,0.543,0.446,0.00135,0.764,0.0,0.099,-5.042,0.033,172.094,4,223840
192,6zMUIb4uce1CzpbjR3vMdN,0,1,0.707,0.665,0.347,0.695,0.0,0.106,-5.763,0.0532,90.119,4,227387
193,04KTF78FFg8sOHC1BADqbY,11,0,0.912,0.956,0.206,0.745,0.0,0.0615,-4.753,0.12,107.075,4,228240
194,0ARK753YaiJbpLUk7z5yIM,2,0,0.607,0.727,0.227,0.552,0.000164,0.198,-8.074,0.14,168.189,4,289160
195,37qI0mchgzUSeUhPiwUWPY,2,1,0.354,0.551,0.0392,0.696,0.0,0.127,-6.192,0.0265,112.024,4,209360
196,4w1lzcaoZ1IC2K5TwjalRP,11,1,0.268,0.56,0.323,0.825,0.0,0.161,-3.862,0.0379,94.931,4,237493
197,60a0Rd6pjrkxjPbaKzXjfq,3,0,0.4,0.556,0.00958,0.864,0.0,0.209,-5.87,0.0584,105.143,4,216880
198,2mKouqwAIdQnMP43zxR89r,8,1,0.919,0.835,0.0219,0.707,2.19e-05,0.108,-5.074,0.0598,93.955,4,267093
199,7J41dYQolQJEtj3UmKLu5r,1,1,0.649,0.816,0.0227,0.5,1.53e-06,0.0733,-4.551,0.03,124.037,4,247840
200,0FLBNqc5oAiTt4J2e3fe3y,3,0,0.499,0.432,0.00691,0.936,0.0,0.14,-4.537,0.0562,157.469,4,303920
201,5xEM5hIgJ1jjgcEBfpkt2F,5,1,0.427,0.585,0.0572,0.776,7.74e-06,0.3,-5.898,0.0459,77.987,4,244507
202,4hrae8atte6cRlSC9a7VCO,5,0,0.839,0.839,0.208,0.706,0.0,0.242,-6.104,0.199,96.673,4,245133
203,5ZlGHmlIcQCZbSGedpzuZz,8,1,0.816,0.785,0.371,0.757,0.0,0.103,-2.699,0.127,89.442,4,229853
204,6GG73Jik4jUlQCkKg9JuGO,2,1,0.903,0.643,0.0371,0.849,0.0,0.058,-5.428,0.0526,162.152,4,165853
205,7lVNTXkI3cHFvcXiI8damb,6,1,0.761,0.66,0.397,0.707,0.0,0.211,-5.758,0.208,89.279,4,268800
206,5PCJldueshnwqQVjS16543,1,1,0.806,0.793,0.0478,0.568,3.57e-05,0.0304,-4.958,0.0459,100.005,4,269400
207,3aw9iWUQ3VrPQltgwvN9Xu,8,0,0.969,0.911,0.132,0.551,4.12e-05,0.0863,-3.75,0.0449,92.887,4,265867
208,4VmfVCKlvyhyN9yYi0ddl9,1,0,0.752,0.678,0.424,0.569,0.0,0.034,-4.657,0.429,199.868,4,284000
209,0WgLpgUdThEpA5L5K0SKq7,1,0,0.827,0.723,0.0619,0.84,0.0,0.0945,-3.523,0.0608,94.332,4,239267
210,2VSbEXqs6NbNiZSTcHlIDR,2,1,0.257,0.32,0.000101,0.88,4.31e-06,0.076,-6.035,0.0504,146.349,4,294600
211,5p7ujcrUXASCNwRaWNHR1C,6,1,0.533,0.752,0.297,0.488,9.11e-06,0.0936,-7.05,0.0705,136.041,4,201661
212,1PAgmT6YqGhd6zT9kN9gIo,7,1,0.159,0.346,0.136,0.641,8.4e-06,0.108,-5.627,0.0504,77.281,4,264240
213,0kr6d8wHDQPlzuET33NVn6,8,1,0.652,0.499,0.00466,0.72,0.00303,0.122,-9.101,0.0286,96.103,4,217680
214,02jcEwywffn3Tsb48fXmlW,11,0,0.96,0.802,0.0011,0.903,0.0,0.173,-3.267,0.046,128.93,4,192533
215,779ooI3rBd0CLqCiiJmtVo,4,1,0.304,0.427,0.00216,0.843,0.0,0.179,-4.54,0.0364,147.387,3,200480
216,5dpAN1mjFPL38kh9kWsCiw,2,1,0.198,0.449,0.00171,0.776,0.0,0.0698,-5.594,0.0322,148.11,4,269307
217,42T2QQv3xgBlpQxaSP7lnK,2,1,0.195,0.386,0.00841,0.677,0.00366,0.341,-5.83,0.0346,126.602,4,238240
218,2lnzGkdtDj5mtlcOW2yRtG,1,0,0.871,0.794,0.237,0.832,1.14e-05,0.203,-4.862,0.0407,107.657,4,196160
219,3SHSWxOXqCrw55LiXAB8J1,10,0,0.774,0.718,0.106,0.69,0.0,0.271,-4.382,0.265,93.401,4,172240
220,4gdQ8QShlC3toP9Mkc8DwB,6,1,0.828,0.754,0.0216,0.767,0.0,0.172,-5.586,0.145,83.014,4,204707
221,6ZbeoJ5NW0hhmSjjyfsX00,2,1,0.386,0.519,0.967,0.189,0.000802,0.0717,-11.54,0.0375,124.964,4,242587
222,7eT3MwJyoIu8Z5dzoiafTY,11,0,0.746,0.705,0.0602,0.872,0.0,0.228,-3.557,0.125,93.63,4,207040
223,5TxdQaqp2Xn9IBTlfq26l7,0,0,0.858,0.745,0.0887,0.807,1.49e-05,0.0283,-5.191,0.0884,93.967,4,253600
224,2cxbxpHrND6i4uvUGVvC9J,0,1,0.913,0.538,0.00541,0.677,0.0,0.236,-6.099,0.187,132.346,5,214200
225,1v2ECI79z8S4PQv9xYwIfU,4,1,0.698,0.711,0.0378,0.735,0.0,0.107,-5.026,0.0432,119.974,4,292133
226,1BfRdnfPYrni7zj4ANodBX,0,0,0.615,0.624,0.00234,0.85,0.0,0.0621,-4.754,0.0756,98.525,4,210693
227,3AGxsW3jxHTWSrz8u7gSeO,0,1,0.718,0.792,0.316,0.857,2.04e-06,0.163,-6.514,0.164,97.009,4,264776
228,5Y0E3dOeynKuLDAXu0t0Bg,10,0,0.775,0.66,0.233,0.536,0.00669,0.111,-8.786,0.29,159.963,4,237800
229,4kvdX9zzsix7jYHsRVkVUH,8,1,0.16,0.414,0.163,0.572,0.0,0.115,-3.918,0.0311,145.184,4,228280
230,36jSIOSE72neBbKntCthqw,11,0,0.367,0.701,0.0737,0.677,0.000162,0.187,-6.591,0.147,99.271,4,226440
231,6CbcdeTQKj0qTaZTt0xkdk,2,0,0.695,0.727,0.241,0.515,3.74e-06,0.124,-6.553,0.0289,89.488,4,262227
232,6Vecwo7AHst9V2CE3kmwr0,4,1,0.571,0.668,0.0383,0.739,0.0,0.13,-4.919,0.0308,131.918,4,231467
233,1BpV8IGf4XsRRJf4Xuui9q,9,1,0.25,0.689,8.72e-05,0.774,0.0,0.0941,-4.528,0.0278,102.054,4,236600
234,21iEEekDSvQjVARSQ4dpXY,7,1,0.519,0.64,0.252,0.59,0.0,0.665,-7.442,0.32,83.133,4,318213
235,3E7ZwUMJFqpsDOJzEkBrQ7,9,0,0.964,0.766,0.0263,0.563,0.683,0.115,-7.516,0.0339,126.007,4,230640
236,3TwtrR1yNLY1PMPsrGQpOp,0,1,0.125,0.382,0.0733,0.416,0.0,0.0719,-9.303,0.0302,102.089,4,221693
237,7BMO7O7ImjV8HNTH74Tshv,9,0,0.87,0.908,0.0687,0.758,0.0,0.0783,-4.753,0.174,148.015,4,297840
238,3oXNIpoUMdk8qGkwCeXqGv,11,0,0.418,0.412,0.462,0.77,1.5e-06,0.0485,-6.057,0.18,101.955,3,254493
239,3ht12Pai0tVMB2VCLgkcMS,1,1,0.837,0.798,0.163,0.905,0.0,0.0264,-7.079,0.0722,105.5,4,261587
240,563vSy3HB5NHxel1VGQCW6,11,1,0.56,0.675,0.0302,0.607,8.97e-06,0.339,-3.538,0.162,177.928,4,335613
241,1NRorokmYEtr1koWybvaE4,4,0,0.495,0.652,0.333,0.41,0.0,0.064,-8.323,0.158,75.09,4,303333
242,0gPQTLaqHDgdupKEok7J2x,4,0,0.888,0.659,0.23,0.812,0.0,0.0951,-7.499,0.0487,83.014,4,235133
243,2vN5Hb3lVKRHj0LzBvafzo,8,1,0.956,0.783,0.0321,0.67,2.34e-06,0.362,-5.049,0.372,90.359,4,220960
244,3jagJCUbdqhDSPuxP8cAqF,1,1,0.584,0.884,0.0778,0.677,0.0,0.0732,-5.603,0.283,101.868,4,263227
245,1Q9b6CeMcDuO0uq5OJCrqu,1,1,0.174,0.777,0.243,0.764,0.0,0.103,-5.681,0.141,177.868,4,270867
246,10FP9hm2aFfAIKEopqaG9D,6,0,0.626,0.628,0.403,0.834,0.0,0.051,-6.341,0.0497,97.865,4,215507
247,4anDsZBavxjw3Ktw6ICGYd,11,1,0.868,0.776,0.0277,0.844,0.000244,0.135,-5.305,0.0297,125.972,4,208627
248,3lQWDgrJoLokGHWq03O4ag,11,1,0.782,0.651,0.0548,0.644,0.00124,0.115,-5.917,0.0797,87.0,4,230360
249,6gsmFgUiSTuinJlScwFODv,11,0,0.567,0.489,0.00981,0.757,0.0,0.234,-4.062,0.0926,168.004,4,267160
250,2HStGirSZokbjdi1xU1QCW,7,0,0.941,0.836,0.0826,0.762,5.48e-05,0.102,-5.044,0.0598,133.592,4,162333
251,68LHBxcqYjYpOU2rKeJmoa,6,0,0.56,0.697,0.0844,0.793,0.0,0.0619,-4.699,0.323,89.767,4,238600
252,1v7L65Lzy0j0vdpRjJewt1,2,1,0.0596,0.686,0.00921,0.735,0.00066,0.342,-4.616,0.264,171.355,4,322227
253,0rT9f5BSZrZ6DvzfBEckG0,8,1,0.545,0.708,0.0583,0.655,2.1e-06,0.11,-2.69,0.0883,89.99,4,279160
254,5L10F9RikmCvAVOsNmFslE,5,0,0.748,0.686,0.263,0.698,0.0,0.39,-2.942,0.223,93.118,4,253200
255,15f8Cv8RXUlOOCIf2oaceN,8,1,0.362,0.616,0.691,0.597,0.0,0.104,-5.328,0.0415,165.508,4,224067
256,5iEICtXy955ORrlel2YqM3,6,1,0.533,0.412,0.195,0.667,0.0,0.305,-6.997,0.229,68.942,3,276373
257,0Uyh92tLyb9JawG8lmWCzJ,3,0,0.423,0.562,0.318,0.594,0.0,0.311,-4.578,0.0558,62.876,4,265533
258,6scuKWBHQvZFSWTrSPiqyT,9,0,0.699,0.592,0.169,0.643,0.0,0.0395,-7.486,0.354,195.558,4,244467
259,074v54tSEWLbq3Hu5wf6uh,2,1,0.717,0.814,0.0958,0.852,1.32e-06,0.0288,-6.176,0.401,184.682,3,295347
260,7cAx1FqlYHRoxJmnNNjbnI,4,1,0.867,0.73,0.222,0.738,0.0,0.391,-4.583,0.0736,138.208,4,302040
261,1Z8MFpIQAtaXbaS1HYpIV5,5,0,0.297,0.806,0.343,0.608,0.0002,0.193,-9.775,0.324,93.065,4,208840
262,0HJYzGavqzjiKMmm4F0UZv,6,1,0.721,0.668,0.232,0.806,0.0,0.18,-3.9,0.239,95.022,4,287000
263,3SCVtAJq8li6HlKfM4M08u,2,1,0.923,0.778,0.141,0.761,4.61e-05,0.0441,-5.529,0.0525,107.288,4,228000
264,4CCUjYJPbSXLL23BFeBVbI,11,0,0.495,0.704,0.43,0.409,0.0,0.109,-8.581,0.0597,113.863,4,292000
265,52gqeRlrBE7hqMlRxEsi6y,6,1,0.636,0.874,0.0554,0.768,0.0,0.041,-4.086,0.311,106.095,4,257067
266,3xDxsBF5dUfhzdTZG5Lu9K,5,1,0.876,0.852,0.361,0.406,0.0,0.0676,-9.899,0.173,131.093,4,242007
267,7p1PhtGLjq0ISncRXBHqXY,1,1,0.218,0.351,0.000502,0.74,0.00144,0.107,-3.432,0.0318,102.124,4,238333
268,7nWsh14AHpnTzq1Xejz90U,6,0,0.64,0.653,0.534,0.837,7.12e-05,0.0784,-6.818,0.124,97.914,4,326240
269,2RLpFEf6d0708O7Bqhjyxg,9,0,0.309,0.786,0.0499,0.853,0.0872,0.35,-8.274,0.0688,126.99,4,432147
270,6cZPfzVtkicrA3CyjqYKhu,4,0,0.46,0.567,0.0084,0.58,5.37e-06,0.0342,-5.757,0.223,157.596,4,265707
271,1EKiQ1InQXuodp4M1idrng,7,1,0.473,0.586,0.26,0.675,0.0,0.144,-7.819,0.0776,143.92,4,199587
272,2EcW94ak7kYH4mDMvI7iWg,8,1,0.822,0.896,0.177,0.649,0.0,0.0759,-3.792,0.208,99.107,4,213533
273,0eHT8N5YQglv8cYYizXvSw,7,1,0.242,0.565,0.452,0.5,0.0,0.137,-8.822,0.031,70.984,4,210933
274,0K3tgQDfulexWyVVDrxqb7,5,1,0.418,0.641,0.0688,0.72,0.00286,0.193,-5.209,0.0336,92.988,4,275027
275,3xzoXqypESowMIDPX760Ds,11,1,0.475,0.709,0.317,0.61,0.0,0.102,-7.206,0.0434,125.189,4,242067
276,3ME8wEbmrIlu5FS0Jgb0R0,2,1,0.34,0.615,0.152,0.68,7.18e-06,0.0797,-6.616,0.0338,123.9,4,270333
277,38084tN66v4KHqiLpl9cN8,5,1,0.452,0.731,0.0516,0.377,0.0,0.137,-7.907,0.0425,105.743,4,287027
278,6QxuZMdsElzjC1NnXUfl8c,10,0,0.609,0.611,0.372,0.654,0.00432,0.0926,-4.823,0.139,105.922,4,248933
279,2nBY2iQvxOIXrdlJvg7ZPo,2,1,0.908,0.855,0.0881,0.681,3.7e-06,0.0592,-4.955,0.0688,99.699,4,223293
280,1Hck0Y3AgGLIvv9pRuq3ti,6,1,0.0609,0.436,0.722,0.333,9.61e-06,0.187,-9.869,0.0354,119.483,3,341800
281,6P8pMrMxdkUtW7Ze6Zx2l1,2,1,0.65,0.587,0.0839,0.679,0.000316,0.413,-6.26,0.0927,180.184,4,276107
282,3YxKqZFpcxBPvpUssL8FS2,1,1,0.522,0.602,0.347,0.683,0.00338,0.11,-6.82,0.0304,120.787,4,218307
283,3vzmDjQ7E6gzAVg4ecp6XU,1,0,0.341,0.629,0.332,0.737,0.0,0.147,-4.309,0.0323,87.068,4,199813
284,2LVxvGhl2U5p2ql2ujc6vZ,7,1,0.52,0.513,0.00192,0.82,2.83e-06,0.504,-5.428,0.0299,99.952,4,269400
285,00Mb3DuaIH1kjrwOku9CGU,0,1,0.484,0.487,6.79e-05,0.9,0.0,0.358,-4.417,0.0482,149.937,4,204000
286,7lPX7NpHLs5J5tSktfXoo3,9,1,0.717,0.441,0.158,0.934,0.00058,0.128,-3.979,0.051,147.891,4,272867
287,3eSwvMfSA0Fyku6Ak5JEw0,0,1,0.189,0.623,0.549,0.387,0.0,0.0764,-9.537,0.0316,115.362,4,305093
288,6W2Ef5Ph6ILTUAedoQ3QIv,6,0,0.9,0.853,0.0439,0.811,0.000307,0.0703,-4.927,0.0646,114.964,4,283627
289,0NdEFLohwfZpyncrBCq1ZY,6,0,0.91,0.781,0.0859,0.583,0.00216,0.058,-7.83,0.0628,156.264,4,213493
290,7iL6o9tox1zgHpKUfh9vuC,6,0,0.777,0.899,0.255,0.713,0.0,0.0708,-2.752,0.366,90.051,4,193467
291,5dNfHmqgr128gMY2tc5CeJ,1,1,0.855,0.795,0.061,0.523,0.0,0.0914,-7.165,0.0423,133.024,4,186067
292,7C86DVl6REN8VPeGEMOf9q,10,0,0.726,0.735,0.615,0.824,0.0,0.158,-4.143,0.036,100.202,4,211666
293,5IVuqXILoxVWvWEPm82Jxr,2,0,0.681,0.646,0.00249,0.77,0.0,0.0715,-6.596,0.226,99.165,4,236133
294,3WbphvawbMZ8FyqDxYGdSQ,7,1,0.374,0.53,0.00385,0.768,0.0,0.103,-5.611,0.0284,148.095,4,260333
295,66s45uMhk7Y4z0xUgESdm3,9,1,0.437,0.442,0.0456,0.793,0.0,0.328,-5.152,0.0347,80.985,4,237267
296,0l3GEbH3CviUytD6iX4wzg,2,1,0.891,0.866,0.15,0.749,0.0,0.0614,-3.977,0.253,92.074,4,250747
297,2OT1u6a15DmFX7yMyTmAwb,10,1,0.511,0.685,0.709,0.351,0.0,0.111,-8.999,0.0303,109.771,4,240800
298,69j0KoPJuwpnbGWrfn7Yll,7,1,0.376,0.692,0.172,0.496,6.42e-06,0.107,-7.332,0.0241,97.945,4,298960
299,0COqiPhxzoWICwFCS4eZcp,4,0,0.296,0.331,0.00721,0.943,2.06e-06,0.242,-3.188,0.0698,94.612,4,235893
300,0r2Bul2NuCViraT2zX1l5j,1,1,0.136,0.521,0.0301,0.625,0.0,0.121,-7.47,0.067,101.019,4,334067
301,4WY3HyGXsWqjFRCVD6gnTe,1,1,0.791,0.655,0.0825,0.488,1.16e-06,0.221,-9.17,0.22,91.025,4,244827
302,1lKS7SZQ7r5vOChLwJurmm,1,1,0.909,0.662,0.176,0.808,0.0,0.169,-4.749,0.271,87.644,4,293667
303,70FCugJxa7XW04Np6iYJdI,6,0,0.895,0.646,0.349,0.813,9.37e-05,0.0427,-3.846,0.299,92.729,4,224440
304,2xlnEhQjSCqNPIJX42ARej,1,1,0.446,0.701,0.271,0.669,0.0,0.158,-5.265,0.107,83.066,4,254467
305,3TCauNPqFiniaYHBvEVoHG,5,0,0.0992,0.456,0.578,0.573,3.05e-06,0.114,-3.866,0.0275,76.19,4,238560
306,3oairMMtNVnUppKwroxou4,4,1,0.516,0.658,0.016,0.771,0.0,0.654,-4.318,0.271,85.949,4,324307
307,1jlG3KJ3gdYmhfuySFfpO1,9,1,0.208,0.457,0.08,0.406,0.0,0.117,-7.462,0.0291,151.95,3,223067
308,0RFgvrhkf9FiDRLA0BhzpZ,11,1,0.861,0.583,0.181,0.66,0.0,0.0979,-5.078,0.0377,151.956,4,255560
309,72LDmbkNgeHcsaBhjSaFPA,2,1,0.502,0.849,0.116,0.498,4.49e-05,0.268,-7.872,0.272,92.98,4,359973
310,3G0yz3DZn3lfraledmBCT0,10,0,0.848,0.712,0.0521,0.772,4.35e-06,0.0368,-3.024,0.346,84.722,4,249480
311,74jMwg2zsFMICzW3Wems6h,1,0,0.887,0.833,0.0956,0.681,0.0,0.0414,-6.028,0.215,95.48,4,282533
312,0yHConG49418wPs8UfAt44,7,0,0.58,0.546,0.233,0.538,0.0,0.118,-7.886,0.0523,182.12,4,295773
313,6lrRIfQDcikJ5y5DtyZPuJ,9,1,0.811,0.646,0.231,0.6,0.0,0.0794,-6.569,0.458,192.082,4,223973
314,4X25vRXOMu8nihzNtYhP2n,1,1,0.387,0.768,0.0564,0.652,0.0,0.425,-6.589,0.194,90.064,4,278693
315,1FreAz1lmnDi5aKLB6GdFM,5,1,0.828,0.835,0.101,0.687,0.0,0.132,-3.18,0.184,94.059,4,272533
316,41IShViF79gmulEkIHAjcb,2,1,0.674,0.59,0.0714,0.929,0.000153,0.0598,-3.236,0.0478,119.818,4,254467
317,1v7L65Lzy0j0vdpRjJewt1,2,1,0.0596,0.686,0.00921,0.735,0.00066,0.342,-4.616,0.264,171.355,4,322227
318,6pWzCKTrKrwbUPzY8RLCoP,4,0,0.849,0.71,0.408,0.797,0.0,0.16,-3.006,0.0582,94.998,4,209120
319,7Lf7oSEVdzZqTA0kEDSlS5,8,0,0.564,0.624,0.577,0.654,0.0,0.104,-6.582,0.183,73.898,4,288333
320,3OUApyz3jDB3syGUNGqB1d,3,0,0.525,0.733,0.107,0.521,0.0,0.0692,-3.657,0.0457,112.913,4,294693
321,1AWQoqb9bSvzTjaLralEkT,4,0,0.817,0.892,0.201,0.714,0.000234,0.0521,-6.055,0.141,100.972,4,267267
322,5dWfl2PBpKHpBVdz95wxK1,5,0,0.317,0.496,0.0479,0.819,0.000215,0.177,-5.656,0.0444,100.215,4,202013
323,0iFOG4Ki9aDmJUYUFHQlPG,9,0,0.759,0.894,0.453,0.404,1.57e-06,0.0801,-5.913,0.13,102.009,4,236507
324,5hviCr3lgg6LY6noG6DPKs,2,1,0.444,0.571,0.534,0.438,1.56e-05,0.187,-7.007,0.0279,145.948,4,230549
325,3jagJCUbdqhDSPuxP8cAqF,1,1,0.584,0.884,0.0778,0.677,0.0,0.0732,-5.603,0.283,101.868,4,263227
326,0aw5ZHhVEtSnuVJX7zMCX3,9,0,0.331,0.368,0.049,0.982,0.000401,0.332,-4.754,0.249,92.841,4,95667
327,39YovPslPCXbFYhlYjsZ2Y,11,0,0.885,0.879,0.114,0.73,0.0,0.241,-4.369,0.164,99.925,4,213227
328,6BIcjFZIVDZxNAcofRFPx4,8,1,0.586,0.618,0.176,0.552,0.0,0.252,-6.863,0.0981,81.975,4,242773
329,7kAFSrTIOiVZ0gnHBuAH3l,4,0,0.618,0.784,0.0847,0.459,0.0,0.079,-9.74,0.317,164.062,4,304000
330,1AjQE5MtP5jHQMyDepbvLI,6,1,0.777,0.811,0.0391,0.657,0.712,0.0798,-6.197,0.362,199.958,4,184907
