,song_uri,key,mode,valence,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,duration_ms
331,4675yUu8AUbE72T94BkLCD,11,0,0.963,0.893,0.299,0.74,0.0,0.0881,-4.936,0.132,101.025,4,299147
332,75DjPjiIp2fvJDjtt41Jfs,0,1,0.439,0.707,0.362,0.538,0.0,0.317,-5.264,0.505,121.732,4,234893
333,2CZi8d774dBB0wiuWMIpr8,11,0,0.615,0.655,0.0861,0.623,0.000346,0.0652,-6.302,0.116,175.973,4,214787
334,0E29BKKGCJHcb7b9oIWgGB,3,1,0.529,0.454,0.0746,0.839,0.0,0.279,-5.368,0.0441,166.166,4,242200
335,0tLOX3QEuQJtz4FMLxHh10,4,0,0.496,0.818,0.0149,0.711,0.0,0.352,-5.816,0.285,84.03,4,297973
336,2BazJInNw1GV3Vxd82D7nW,4,1,0.207,0.428,0.281,0.441,0.0,0.262,-8.23,0.0295,98.368,4,211528
337,7vFv0yFGMJW3qVXbAd9BK9,5,1,0.687,0.647,0.0206,0.729,0.0489,0.134,-6.251,0.0236,94.01,4,249627
338,1AEYT6VxrxXPMoQUxsY0E4,4,0,0.534,0.492,0.000172,0.896,2.78e-06,0.189,-5.819,0.117,184.981,4,285570
339,5ojJNnX5ND2gMGojPd3NiO,1,1,0.319,0.691,0.508,0.541,0.0,0.0753,-5.873,0.0776,127.683,4,243307
340,2CtCwQhY0ZLvr8L2l8Bo6e,6,1,0.801,0.751,0.367,0.84,0.0,0.0916,-4.855,0.349,99.057,4,213760
341,4tK4ARuilOrBzwVQK73E0Y,10,1,0.795,0.589,0.04,0.867,0.0,0.306,-4.523,0.0385,94.519,4,256441
342,4Xfxmq0n9kMSIeb1EGcNoz,10,1,0.793,0.459,0.0352,0.905,0.0,0.187,-4.087,0.0784,168.102,4,231387
343,6LSMuQThRh6Ql0H6s13Jfu,1,1,0.863,0.679,0.0269,0.943,0.0,0.255,-1.682,0.293,92.906,4,279800
344,45BWoAVKPweZTPWzzFetSD,6,1,0.957,0.847,0.00804,0.754,4.49e-06,0.0517,-5.444,0.193,100.0,4,189893
345,5B7XIcS5T76NJZFOHX30Io,8,1,0.717,0.484,0.0039,0.827,0.00143,0.0876,-5.324,0.046,179.566,4,230760
346,2NPxL1QqPrD1a7OLHjVcAP,6,0,0.694,0.837,0.103,0.885,0.0,0.0666,-3.914,0.182,95.313,4,253720
347,7cAx1FqlYHRoxJmnNNjbnI,4,1,0.867,0.73,0.222,0.738,0.0,0.391,-4.583,0.0736,138.208,4,302040
348,7HhKuJbtiNbZsEDLNQvOnH,10,1,0.265,0.687,0.566,0.537,0.0,0.107,-7.631,0.0294,120.03,4,257307
349,40wYFDBxYnRUYObU6Wr3Wp,1,1,0.944,0.595,0.277,0.634,5.27e-05,0.0787,-5.226,0.282,89.086,4,219373
350,3NLrRZoMF0Lx6zTlYqeIo4,10,0,0.233,0.557,0.0492,0.533,0.0,0.205,-6.817,0.0252,143.994,4,238733
351,2eXlwgFPe6HgFaPJO8xQHK,1,1,0.873,0.802,0.0199,0.863,0.0,0.141,-3.552,0.2,81.008,4,219400
352,2ZqprVgnllancjXke8wLc5,4,1,0.722,0.831,0.194,0.695,1.24e-05,0.309,-6.491,0.109,132.817,4,209533
353,5oHHMDcVOmPSFrCgdbHPdb,2,1,0.88,0.713,0.208,0.772,0.0,0.211,-6.69,0.0372,125.202,4,230133
354,6pbCkvCENw0suVGr4Ckkae,1,1,0.59,0.757,0.0811,0.78,0.0,0.113,-5.038,0.319,97.917,4,232507
355,0cv1Mnb47oMvjVKMc2cyZw,8,1,0.538,0.859,0.0326,0.658,0.00181,0.0651,-4.481,0.192,98.989,4,255267
356,2CVJECHIdpe8otFH0XFI4F,5,1,0.454,0.529,0.0317,0.811,0.0,0.311,-5.62,0.0511,102.703,4,223573
357,2T4rXDppGlcy2lLuF4IyHq,0,1,0.352,0.638,0.506,0.54,0.0,0.157,-6.849,0.0473,143.772,4,218760
358,16DhvbuyvJob4Q9GHNYu2n,4,1,0.584,0.58,0.00935,0.748,0.0,0.753,-5.433,0.0323,109.781,4,216760
359,1XE1UGRpvvkaFEeqe1OJpw,5,0,0.199,0.655,0.444,0.433,0.0,0.221,-7.577,0.0348,130.127,4,245293
360,4nbTpzTM8sMxbIlYnLJVx1,10,0,0.926,0.858,0.238,0.755,1.15e-05,0.0571,-8.513,0.351,104.963,4,234173
361,0sYalxPCX8OcwdYZcFzRgN,7,1,0.816,0.718,0.00447,0.798,0.00629,0.064,-4.309,0.0584,100.031,4,228893
362,1p149YJfXkHkSzYp4UZUxV,5,0,0.653,0.631,0.0272,0.714,0.0,0.564,-7.259,0.355,87.98,4,338733
363,7E2DqvnVtbIrFrL5X6YH9Q,10,1,0.805,0.717,0.368,0.85,0.0,0.0495,-5.329,0.0473,119.005,4,204000
364,0FmCLEHfINGqwlyzvklNqy,7,1,0.948,0.81,0.0893,0.791,0.0,0.0838,-5.909,0.181,153.067,4,314400
365,6Nq5lE0CeOAAAqN4qhkbZU,5,0,0.535,0.662,0.688,0.748,8.43e-06,0.0841,-3.041,0.268,82.331,4,239027
366,0ieS2bue78yadTdPiyzsaO,5,0,0.462,0.618,0.134,0.413,0.000338,0.0913,-9.311,0.398,87.412,4,337573
367,7nXq1vaZiz7PdbfojpPjW5,4,0,0.45,0.435,0.235,0.92,0.000353,0.552,-1.357,0.201,188.899,4,245960
368,3nXh2gWpgtjBw4HTBSgZ3e,8,1,0.704,0.731,0.657,0.417,0.0,0.115,-8.708,0.168,88.161,4,252293
369,0BCPKOYdS2jbQ8iyB56Zns,5,0,0.255,0.577,0.599,0.749,0.0115,0.183,-7.215,0.0279,130.97,4,307880
370,3OQu3z3okKVmWxSXTTHak5,5,0,0.513,0.649,0.492,0.536,0.0,0.184,-8.804,0.132,78.935,4,245773
371,1YZBMqN8kHaaRPXpQTC3kb,8,0,0.509,0.606,0.343,0.699,1.89e-06,0.0757,-3.103,0.0337,83.701,4,297960
372,0ElpjZyX8YBiXuYcDC1Ci9,4,1,0.814,0.58,0.132,0.816,0.0,0.0776,-5.165,0.0726,89.938,4,200467
373,1kgDlypHy9hCvCxeoCtd7X,6,0,0.809,0.855,0.00709,0.788,0.0,0.358,-3.041,0.219,99.992,4,262800
374,5QHElgktygMkgRdpPhXfn2,5,1,0.435,0.553,0.0736,0.864,0.000309,0.138,-4.038,0.0414,136.128,4,260347
375,0r8iDf65NHgFgZOGLwj5r8,5,0,0.933,0.551,0.152,0.825,6.2e-06,0.0999,-6.24,0.044,164.857,4,260827
376,4vzYcDxBXAUPYDUna4BVeE,8,1,0.222,0.498,0.75,0.493,0.0,0.115,-7.748,0.0369,146.049,4,226133
377,5JWuz7zukN8z9JLNm29U5K,7,1,0.343,0.478,0.0515,0.625,0.0,0.116,-5.975,0.0341,160.196,4,242293
378,4LZqNiZHiQvGLlt0RkXtqt,7,1,0.701,0.718,0.255,0.603,0.0146,0.47,-8.455,0.0317,117.928,4,209347
379,6MLxSjfE3LUOb2TMBpfELl,5,0,0.611,0.754,0.505,0.465,0.000103,0.169,-7.889,0.091,109.165,4,235107
380,0rBzABScu9c6D1Juislm2z,8,1,0.856,0.692,0.0016,0.921,2.05e-05,0.299,-4.853,0.105,173.837,4,229160
381,2GtFOkArU10Lr11BbVKl28,4,1,0.78,0.744,0.266,0.617,0.0,0.324,-5.032,0.0663,94.999,4,308293
382,1HCPjfa02m5JwcO37LHfYb,0,1,0.708,0.803,0.0107,0.773,0.0,0.0632,-3.628,0.121,91.915,4,226027
383,3YuaBvuZqcwN3CEAyyoaei,7,0,0.516,0.614,0.00797,0.568,0.0,0.0997,-5.477,0.0276,107.849,4,293960
384,6ybViy2qrO9sIi41EgRJgx,5,1,0.618,0.732,0.883,0.198,1.1e-05,0.0659,-11.775,0.028,88.174,4,186147
385,4woTEX1wYOTGDqNXuavlRC,4,0,0.58,0.802,0.0215,0.755,0.0,0.295,-3.138,0.0564,130.027,4,350320
386,4ns2xaym21aBOOUN1vaBPJ,2,1,0.639,0.56,0.00986,0.827,1.13e-05,0.328,-5.393,0.0266,89.93,4,254600
387,2fE4MbwX3QGMzNaMjGVhtw,5,0,0.428,0.747,0.211,0.398,1.42e-06,0.113,-12.932,0.0743,117.901,1,268373
388,5rb9QrpfcKFHM1EUbSIurX,2,1,0.583,0.894,0.0183,0.791,0.0,0.0388,-4.699,0.112,105.018,4,250373
389,7z3N2W7Xz1t2G2sAO8wFVH,1,1,0.685,0.796,0.314,0.477,0.0,0.12,-7.161,0.108,119.928,4,231933
390,3XVBdLihbNbxUwZosxcGuJ,7,1,0.166,0.609,0.603,0.444,6.86e-06,0.104,-9.129,0.106,118.402,3,228707
391,6ECp64rv50XVz93WvxXMGF,5,0,0.809,0.712,0.0525,0.862,0.0,0.093,-4.612,0.0378,95.051,4,206200
392,5z7mYFfhw6N6f23VwrokJD,5,0,0.635,0.871,0.126,0.597,0.000113,0.0638,-4.932,0.0464,125.999,4,234000
393,3FZEg8UWOwKzJKzKT90hUZ,4,1,0.0649,0.474,0.0105,0.672,0.0,0.142,-4.678,0.028,83.029,4,232800
394,2yr2HnFYl7XvqJk4fXoQBt,11,0,0.4,0.833,0.347,0.515,0.00156,0.116,-5.0,0.0462,97.035,4,257333
395,2PpruBYCo4H7WOBJ7Q2EwM,4,0,0.965,0.727,0.103,0.974,0.000532,0.174,-2.261,0.0664,79.526,4,235213
396,3dFwpxh2yH7C7p9BGEKLVB,5,0,0.872,0.826,0.0277,0.647,1.52e-06,0.298,-6.306,0.0491,102.017,4,223000
397,2Ozc0me9PV5vlt8cokwdvI,1,1,0.695,0.783,0.11,0.916,0.0,0.0746,-3.344,0.415,95.321,4,247427
398,2lVDc57IMK6nypg2iuEWVR,11,0,0.615,0.925,0.0484,0.748,0.0,0.101,-5.572,0.278,92.978,4,243027
399,7wBThXx7BGZHJJ3aN3OPvv,1,1,0.702,0.845,0.0586,0.467,0.0,0.0694,-7.674,0.138,138.007,4,211200
400,6ihObRBTB8xdSH2mlERtOX,0,0,0.89,0.713,0.548,0.734,0.0,0.0687,-4.894,0.325,172.872,4,248200
401,4UNhyW0R7qylxrF6Z0q2Tb,2,1,0.662,0.737,0.0756,0.697,0.0,0.359,-3.716,0.254,104.917,4,235187
402,3NLrRZoMF0Lx6zTlYqeIo4,10,0,0.233,0.557,0.0492,0.533,0.0,0.205,-6.817,0.0252,143.994,4,238733
403,1boHm9rjmvzxpJASd9dnGK,2,0,0.598,0.561,0.373,0.764,0.0,0.157,-6.645,0.138,145.158,4,212147
404,4PkJ7c9y1CwpuVOiJODnCZ,11,0,0.597,0.455,0.000616,0.858,0.000247,0.226,-5.659,0.0391,163.118,4,207467
405,0YGQ3hZcRLC5YX7o0hdmHg,6,0,0.659,0.588,0.237,0.461,1.54e-05,0.0913,-8.686,0.161,200.053,4,208573
406,4UzVcXufOhGUwF56HT7b8M,9,1,0.101,0.19,0.863,0.265,0.0,0.134,-9.206,0.0356,79.012,4,262533
407,3FaUH7ZMjW1hv9Jx6MIAIf,0,1,0.819,0.845,0.0218,0.346,0.0,0.135,-9.381,0.106,93.989,4,225187
408,7dvd3b2oz7AFgXrPBIIYxR,11,1,0.799,0.557,0.0104,0.905,0.0,0.111,-4.506,0.267,160.013,4,244693
409,2ndnVdR8si7CW9T8vJRHyW,11,0,0.877,0.87,0.0202,0.712,0.000331,0.0576,-6.313,0.0432,121.057,4,232000
410,3CldFq28sCroIcmc42pRmZ,11,0,0.619,0.715,0.0122,0.76,8e-05,0.0792,-4.716,0.089,169.098,4,196453
411,68vgtRHr7iZHpzGpon6Jlo,5,1,0.676,0.662,0.257,0.507,0.0,0.0465,-8.238,0.118,86.412,4,223440
412,0UNTBB02C1aB55Fu4H63qd,4,0,0.962,0.765,0.0918,0.821,0.0,0.217,-5.926,0.183,162.519,4,276800
413,6XsT5UGfpaFeHQf5LRIy4W,1,1,0.536,0.75,0.226,0.458,3.25e-05,0.137,-9.092,0.0803,83.61,4,301133
414,0RmXtDH1cBMGImRrmn5xL6,9,1,0.875,0.677,0.0405,0.682,0.0,0.0351,-6.879,0.0361,106.279,4,192107
415,16RgOvGr4RpkitCiWK5sqU,2,1,0.694,0.499,0.0169,0.747,0.0,0.108,-4.54,0.0274,159.799,4,227293
416,6LGwYMXXgURfaequXipzHx,9,1,0.249,0.264,0.59,0.663,0.00443,0.342,-8.264,0.187,167.078,4,366733
417,1NAyvpW70a9lxY0YlLWFV4,1,0,0.642,0.6,0.0498,0.641,1.49e-06,0.0982,-4.237,0.0423,163.153,4,336507
418,024Q1MI4uaYHF6j2Q2ZYgF,10,0,0.777,0.828,0.182,0.792,0.0,0.281,-5.435,0.179,134.199,4,233360
419,0B1J7lh3ej57Nk09UYNlrj,0,1,0.416,0.676,0.103,0.652,0.0,0.113,-6.846,0.204,91.231,4,247040
420,2nLtzopw4rPReszdYBJU6h,9,1,0.243,0.496,0.0046,0.863,0.0,0.639,-4.153,0.0381,110.018,4,185587
421,5dxHF4lrDimKqnI3GaZUmC,8,0,0.279,0.663,0.555,0.465,0.00183,0.125,-9.711,0.0317,127.932,4,284160
422,7sapKrjDij2fpDVj0GxP66,0,0,0.544,0.706,0.0596,0.713,0.0,0.132,-5.512,0.0301,102.037,4,257133
423,6si71supnBUhddjR2FJc2L,5,1,0.311,0.509,0.347,0.537,7.29e-06,0.0805,-6.834,0.0384,170.03,4,240040
424,1XcUn5PE9d42zWamWgRG2x,11,1,0.802,0.653,0.376,0.816,1.61e-06,0.0754,-6.373,0.0638,91.894,4,226960
425,19EQUqnUXEeiBrY10JhPEF,8,0,0.771,0.606,0.00264,0.75,0.000788,0.321,-4.535,0.0306,126.316,4,225867
426,10BwOTqtnekIrXPc5Zh4QC,2,1,0.772,0.505,0.0572,0.799,0.0,0.11,-4.286,0.0773,174.001,4,217440
427,3BtAx1hpw7kYweaAnTCBQL,5,1,0.462,0.697,0.174,0.574,0.000104,0.0777,-6.715,0.212,87.048,4,241200
428,2cMTIlktg3M9mXYqCPqw1J,1,1,0.759,0.881,0.00986,0.774,0.0346,0.206,-6.068,0.0439,112.968,4,182627
429,2T8hXV9LUZMDBKR5RALGEa,11,1,0.702,0.734,0.101,0.846,0.0,0.233,-6.102,0.409,145.894,4,290760
430,5g1vtHqi9uV7xtYeCcFOBx,3,0,0.715,0.637,0.614,0.834,0.0,0.317,-4.686,0.323,87.312,4,193733
431,00BHe2yBtdOzhKPmI7rpTE,7,1,0.354,0.818,0.023,0.579,0.0,0.107,-4.475,0.101,89.987,4,235067
432,2CtCwQhY0ZLvr8L2l8Bo6e,6,1,0.801,0.751,0.367,0.84,0.0,0.0916,-4.855,0.349,99.057,4,213760
433,6Nq5lE0CeOAAAqN4qhkbZU,5,0,0.535,0.662,0.688,0.748,8.43e-06,0.0841,-3.041,0.268,82.331,4,239027
434,5SkRLpaGtvYPhw02vZhQQ9,8,0,0.434,0.657,0.149,0.734,0.0,0.139,-4.832,0.484,91.03,4,223507
435,6I9VzXrHxO9rA9A5euc8Ak,5,0,0.924,0.774,0.0249,0.838,0.025,0.242,-3.914,0.114,143.04,4,198800
436,4Kd0FzFpOgIGxlBl4HXuFn,11,1,0.322,0.884,0.0509,0.697,0.0,0.094,-6.022,0.128,101.965,4,252440
437,7pNJ1T9TGbVbNHKaLhhPri,0,1,0.605,0.553,0.0923,0.756,0.0,0.215,-4.583,0.108,94.487,4,191827
438,79cAPxneo5AvbNgR6ch3Cj,2,1,0.516,0.395,0.00424,0.904,0.0,0.42,-3.949,0.0468,151.498,4,199813
439,4MMqj7HaLL8BphbBZnlsdq,10,0,0.385,0.797,0.0154,0.502,0.0,0.1,-3.925,0.0968,106.997,4,236520
440,2u34ZVPVlr7hfN7vDr1512,9,1,0.462,0.721,0.076,0.472,0.0,0.332,-7.574,0.0619,129.964,4,261867
441,6sqNctd7MlJoKDOxPVCAvU,2,1,0.74,0.414,0.00136,0.936,0.0,0.369,-2.407,0.0758,170.229,4,242413
442,0B2ZuTLZnWQ6gz8RlNwBu1,8,1,0.429,0.759,0.0923,0.825,0.00057,0.24,-4.289,0.22,94.857,4,187280
443,6bUNEbXT7HovLW6BgPCBsb,0,1,0.509,0.751,0.0482,0.708,1.85e-05,0.107,-5.653,0.0545,108.97,4,369573
444,06ZDLodo1UDVavc3MXREZ3,10,1,0.523,0.67,0.573,0.616,0.0,0.0535,-6.123,0.225,120.129,4,270880
445,4dvQg9sD8k9y4qiEURuj8v,1,1,0.545,0.814,0.00727,0.899,0.219,0.0979,-5.958,0.0637,119.011,4,242013
446,4XHQyvbrBsQaaBUW1VvmsL,1,0,0.844,0.851,0.497,0.849,2.05e-06,0.116,-3.383,0.0828,120.014,4,298773
447,3MhdH8PxqH1FuQp3HBptUI,7,1,0.756,0.765,0.102,0.666,0.0,0.116,-5.384,0.172,87.002,4,273360
448,4mmkhcEm1Ljy1U9nwtsxUo,7,1,0.66,0.571,0.00865,0.739,5.21e-06,0.158,-6.11,0.247,83.089,4,221227
449,58LflM1owDAzQkYIL7ayCX,1,0,0.562,0.602,0.0164,0.938,0.0,0.0612,-3.378,0.238,168.417,4,240000
450,1p5kC161fWMA2QlwV3Vi4W,0,0,0.575,0.828,0.214,0.653,3.25e-06,0.0404,-6.245,0.0653,68.507,4,225107
451,6cR1U61DMpYbS2TtNTlSvo,8,0,0.695,0.755,0.291,0.381,5.13e-06,0.0974,-6.696,0.0711,73.108,4,263507
452,79lmvU7Qmc8QpXilbSk37z,8,1,0.602,0.813,0.00106,0.59,5.07e-05,0.0809,-8.998,0.378,159.961,4,232467
453,2QXfV75RKSG5TtGq6AMctb,9,1,0.153,0.52,0.619,0.234,0.0,0.0978,-14.56,0.0446,77.74,4,210107
454,1GIN41bLhiKeEPeC2vXH8i,0,1,0.465,0.718,0.0114,0.786,2.5e-05,0.0745,-5.76,0.0284,99.916,4,267320
455,5TpaWJKnuyA4MjzAbFXSTQ,6,0,0.518,0.772,0.0149,0.724,0.0,0.355,-5.799,0.307,84.038,4,298600
456,4WY3HyGXsWqjFRCVD6gnTe,1,1,0.791,0.655,0.0825,0.488,1.16e-06,0.221,-9.17,0.22,91.025,4,244827
457,0r2Bul2NuCViraT2zX1l5j,1,1,0.136,0.521,0.0301,0.625,0.0,0.121,-7.47,0.067,101.019,4,334067
458,70ludZZEUJy1aFVkPI0Kpi,1,1,0.676,0.892,0.169,0.628,0.0,0.102,-3.832,0.216,92.063,4,266067
459,0EQuu6hyNACWI7LT7N5pRv,6,1,0.826,0.753,0.191,0.516,0.0,0.275,-5.164,0.0308,122.019,4,257787
460,1GwVi2ceNb8dMFA3DZGnnY,1,1,0.539,0.5,0.00184,0.845,0.0,0.106,-5.015,0.0369,95.199,4,212045
461,61Qhe2mHSLhUE04QeK4lkD,9,0,0.394,0.446,0.0298,0.701,8.89e-06,0.0931,-4.179,0.0295,159.958,3,237000
462,43LdgobPlcCc5g9Kmactvy,10,1,0.777,0.495,0.136,0.894,0.0,0.106,-4.89,0.102,168.062,4,274360
463,305WCRhhS10XUcH6AEwZk6,2,1,0.537,0.613,0.00148,0.953,0.000582,0.152,-3.435,0.0855,105.046,4,213800
464,2lFlveK1y13WWp3vnQtrr3,7,1,0.275,0.643,0.544,0.569,2.17e-05,0.178,-7.459,0.0276,120.507,4,244600
465,2GtFOkArU10Lr11BbVKl28,4,1,0.78,0.744,0.266,0.617,0.0,0.324,-5.032,0.0663,94.999,4,308293
466,3dxiWIBVJRlqh9xk144rf4,4,0,0.581,0.579,0.108,0.849,0.0,0.0909,-5.218,0.0303,100.021,4,196907
467,1T1ZUKX4X87tVLaBGjwFv4,4,0,0.657,0.896,0.273,0.552,0.0,0.0662,-6.11,0.102,93.001,4,237840
468,7B1QliUMZv7gSTUGAfMRRD,7,1,0.418,0.416,0.492,0.546,0.0,0.0845,-7.728,0.0297,159.929,4,300333
469,1nCSr7oGeUv7sUEoYuAJFF,2,1,0.267,0.558,0.709,0.314,0.000319,0.193,-10.623,0.0295,125.59,4,271280
470,0dRhSF9LV0HR8Jwd3MMMKJ,3,1,0.114,0.398,0.966,0.284,8.57e-05,0.116,-12.852,0.0337,109.599,4,230307
471,7lurcq2Yw96B1K0KOJAHxg,9,0,0.448,0.688,0.377,0.404,0.0,0.0813,-9.481,0.0818,75.007,3,277840
472,746nPV2NXSoxW3imGpG8gk,5,1,0.945,0.616,0.123,0.71,0.0,0.128,-7.05,0.264,93.938,4,255360
473,1dHJETCn2X1R1YwVlMvSza,10,0,0.889,0.513,0.106,0.826,0.0,0.0675,-3.651,0.132,76.91,1,265027
474,0FmCLEHfINGqwlyzvklNqy,7,1,0.948,0.81,0.0893,0.791,0.0,0.0838,-5.909,0.181,153.067,4,314400
475,28jHD8xBLnN8esbroQ6zz8,11,0,0.764,0.781,0.102,0.723,0.0,0.162,-5.564,0.107,104.972,4,227880
476,6KbpvmsV6L8JsON1C3JHAV,9,1,0.715,0.797,0.0546,0.7,2.91e-06,0.231,-7.876,0.0283,104.932,4,289973
477,0oVWPlnK5eAqnJCVB0FvpP,9,1,0.226,0.565,0.193,0.541,3.45e-06,0.0582,-8.426,0.0376,82.006,4,263333
478,0dEQaNYfp5G7Sflek2Qnde,4,1,0.484,0.523,0.00462,0.795,0.0,0.358,-2.92,0.0386,144.106,4,202013
479,0lZxd99ZIjA0zUdQAY3FXr,2,1,0.562,0.55,0.379,0.543,0.0,0.0927,-8.395,0.0408,82.761,4,231293
480,41uWkGOCpz0CA5vJ1nIKI6,5,0,0.791,0.762,0.0963,0.638,0.0,0.0878,-5.178,0.0965,96.995,4,363760
481,2bz4DTZlejfsUt8bzFCvEp,4,0,0.933,0.86,0.104,0.866,1.42e-06,0.584,-6.345,0.232,100.15,4,214893
482,2b8QQqf8Vwb7bfz22ja8Fk,7,1,0.464,0.644,0.0065,0.517,1.37e-06,0.158,-10.02,0.0803,169.799,4,253933
483,5pQtfVIaQvINzl0XIGKNrC,11,1,0.74,0.51,0.105,0.847,0.0,0.691,-4.622,0.087,184.942,4,215920
484,35gqchrol8FU9YYcZguuCL,8,1,0.962,0.94,0.0581,0.633,4.04e-05,0.281,-3.56,0.0467,121.003,4,248680
485,15cGdiAHmezm0P04jVAjMo,0,1,0.388,0.644,0.367,0.626,5.78e-06,0.155,-7.243,0.0258,128.029,4,267533
486,0Ox458KpvZQ1Kuj9mUNPLL,5,1,0.69,0.513,0.0421,0.805,0.0,0.208,-6.918,0.0466,89.963,4,240347
487,4EI8VuxUuIHKfafU72emqz,0,1,0.767,0.84,0.0264,0.476,0.0,0.0865,-7.918,0.0629,139.987,4,201400
488,0eqH0ALoDQevq59YcQ53KE,10,0,0.904,0.926,0.35,0.916,6.17e-06,0.0234,-2.221,0.0929,110.007,4,199853
489,7GaFYUqP2WdR4KTPk7cXoP,7,0,0.617,0.686,0.178,0.588,0.0,0.0954,-8.343,0.0554,94.519,4,249120
490,6JY1IdkZGeIcPegKxjSKeb,9,0,0.382,0.662,0.00206,0.739,0.0603,0.113,-5.354,0.0322,130.999,4,188960
491,72vWmeqYcT1irKClpbenQm,5,0,0.801,0.939,0.0444,0.498,0.00128,0.0475,-10.94,0.161,113.053,4,202213
492,1PS1QMdUqOal0ai3Gt7sDQ,1,0,0.623,0.629,0.0195,0.696,0.0,0.0554,-5.572,0.348,93.034,4,207627
493,5GorCbAP4aL0EJ16frG2hd,8,1,0.474,0.496,0.00552,0.682,2.94e-05,0.0589,-4.095,0.0294,167.06,4,262333
494,5D2mYZuzcgjpchVY1pmTPh,11,1,0.755,0.614,0.0253,0.574,3.2e-05,0.38,-7.961,0.466,125.173,5,209107
495,0BxfFnk0YzONqvmrkO0QrB,1,1,0.549,0.875,0.00542,0.631,2.54e-06,0.127,-3.475,0.099,120.003,4,272080
496,0AKAxdNkwq9ZxRdW1DN9zW,9,1,0.425,0.548,0.00165,0.889,0.00109,0.197,-4.682,0.0382,90.048,4,198973
